3.814697265625e-06,0.8436
0.2076408863067627,0.8436
0.41078710556030273,0.8432
0.6138818264007568,0.8424
0.817070722579956,0.8406
1.0212700366973877,0.8387
1.2258238792419434,0.8387
1.4298927783966064,0.8347
1.6355838775634766,0.8253
1.8413450717926025,0.8083
2.0493688583374023,0.7851
2.2562007904052734,0.7598
2.4592838287353516,0.7598
2.66563081741333,0.7363
2.8732097148895264,0.7124
3.07915997505188,0.6895
3.285891056060791,0.6737
3.4890899658203125,0.6737
3.6941869258880615,0.6665
3.8978559970855713,0.6666
4.101047039031982,0.6703
4.305248975753784,0.6753
4.507214784622192,0.6753
4.710520029067993,0.681
4.916083812713623,0.6875
5.121023893356323,0.6942
5.329164028167725,0.7013
5.536034107208252,0.7013
5.739055871963501,0.7086
5.942032814025879,0.7179
6.145526885986328,0.727
6.350887775421143,0.727
6.555920839309692,0.734
6.761502981185913,0.738
6.966429948806763,0.7389
7.169575929641724,0.7371
7.3775269985198975,0.7347
7.583110809326172,0.7347
7.788393020629883,0.7324
7.992562770843506,0.7286
8.198383808135986,0.7237
8.401803970336914,0.72
8.609601974487305,0.72
8.817267894744873,0.7168
9.021653890609741,0.7158
9.224823951721191,0.7159
9.432708740234375,0.7155
9.637624979019165,0.7155
9.841584920883179,0.7154
10.049598932266235,0.7155
10.254816055297852,0.7137
10.461298942565918,0.7091
10.66561484336853,0.7091
10.871428728103638,0.7034
11.079192876815796,0.6971
11.286098957061768,0.6911
11.489244937896729,0.6872
11.6923668384552,0.6872
11.899574041366577,0.6878
12.104822874069214,0.6914
12.310799837112427,0.698
12.519197940826416,0.7054
12.723528861999512,0.7054
12.929884910583496,0.7119
13.137065887451172,0.7158
13.342648983001709,0.7191
13.54905080795288,0.7185
13.753976106643677,0.7185
13.958709955215454,0.7168
14.161245822906494,0.7166
14.364316940307617,0.7171
14.567428827285767,0.7168
14.775163888931274,0.7168
14.97994589805603,0.7164
15.185747861862183,0.7174
15.392184019088745,0.7165
15.59873104095459,0.716
15.801795721054077,0.716
16.009764909744263,0.7162
16.21703791618347,0.7152
16.423184871673584,0.7125
16.63007092475891,0.7072
16.835242986679077,0.7072
17.04180598258972,0.7
17.24553394317627,0.6937
17.45147395133972,0.6896
17.65782594680786,0.6883
17.86514401435852,0.6883
18.073015928268433,0.6904
18.2812819480896,0.6951
18.48630690574646,0.6995
18.692574977874756,0.7024
18.895691871643066,0.7024
19.09969186782837,0.7025
19.30932593345642,0.7016
19.51270079612732,0.6999
19.720995664596558,0.6989
19.926973819732666,0.6968
20.130489826202393,0.6968
20.333576917648315,0.6955
20.536378860473633,0.6959
20.74314284324646,0.6966
20.948376655578613,0.6961
21.153928995132446,0.6961
21.361759901046753,0.697
21.567672967910767,0.697
21.771353721618652,0.6973
21.97490692138672,0.6973
22.181674003601074,0.6973
22.388843059539795,0.6972
22.593966722488403,0.6971
22.8019540309906,0.6973
23.009187698364258,0.6979
23.21798610687256,0.6979
23.426236867904663,0.6976
23.63018488883972,0.6982
23.8338680267334,0.6991
24.04226779937744,0.6988
24.250021934509277,0.6988
24.458209991455078,0.7002
24.663235664367676,0.7025
24.871789932250977,0.7052
25.080328941345215,0.7084
25.286558866500854,0.7084
25.489935874938965,0.7097
25.6929829120636,0.7108
25.89763569831848,0.7125
26.101738929748535,0.7113
26.306082010269165,0.7113
26.51431703567505,0.7125
26.722094774246216,0.7126
26.927037954330444,0.7146
27.133732795715332,0.7162
27.338114023208618,0.7162
27.54612684249878,0.7185
27.751203775405884,0.7188
27.958289861679077,0.7183
28.161618947982788,0.7184
28.36453080177307,0.7184
28.570191860198975,0.7192
28.778156995773315,0.7188
28.98638105392456,0.7192
29.19289493560791,0.7189
29.396043062210083,0.7192
29.602391958236694,0.7192
29.810188055038452,0.7188
