3.814697265625e-06,0.70718
0.2076408863067627,0.70718
0.41078710556030273,0.70718
0.6138818264007568,0.70718
0.817070722579956,0.70718
1.0212700366973877,0.70718
1.2258238792419434,0.70718
1.4298927783966064,0.70718
1.6355838775634766,0.70718
1.8413450717926025,0.70718
2.0493688583374023,0.70718
2.2562007904052734,0.70718
2.4592838287353516,0.70718
2.66563081741333,0.70718
2.8732097148895264,0.70718
3.07915997505188,0.70718
3.285891056060791,0.70718
3.4890899658203125,0.70718
3.6941869258880615,0.70718
3.8978559970855713,0.70718
4.101047039031982,0.70718
4.305248975753784,0.70718
4.507214784622192,0.70718
4.710520029067993,0.70718
4.916083812713623,0.70718
5.121023893356323,0.70718
5.329164028167725,0.70718
5.536034107208252,0.70718
5.739055871963501,0.70718
5.942032814025879,0.70718
6.145526885986328,0.70718
6.350887775421143,0.70718
6.555920839309692,0.70718
6.761502981185913,0.70718
6.966429948806763,0.70718
7.169575929641724,0.70718
7.3775269985198975,0.70718
7.583110809326172,0.70718
7.788393020629883,0.70718
7.992562770843506,0.70718
8.198383808135986,0.70718
8.401803970336914,0.70718
8.609601974487305,0.70718
8.817267894744873,0.70718
9.021653890609741,0.70718
9.224823951721191,0.70718
9.432708740234375,0.70718
9.637624979019165,0.70718
9.841584920883179,0.70718
10.049598932266235,0.70718
10.254816055297852,0.70718
10.461298942565918,0.70718
10.66561484336853,0.70718
10.871428728103638,0.70718
11.079192876815796,0.70718
11.286098957061768,0.70718
11.489244937896729,0.70718
11.6923668384552,0.70718
11.899574041366577,0.70718
12.104822874069214,0.70718
12.310799837112427,0.70718
12.519197940826416,0.70718
12.723528861999512,0.70718
12.929884910583496,0.70718
13.137065887451172,0.70718
13.342648983001709,0.70718
13.54905080795288,0.70718
13.753976106643677,0.70718
13.958709955215454,0.70718
14.161245822906494,0.70718
14.364316940307617,0.70718
14.567428827285767,0.70718
14.775163888931274,0.70718
14.97994589805603,0.70718
15.185747861862183,0.70718
15.392184019088745,0.70718
15.59873104095459,0.70718
15.801795721054077,0.70718
16.009764909744263,0.70718
16.21703791618347,0.70718
16.423184871673584,0.70718
16.63007092475891,0.70718
16.835242986679077,0.70718
17.04180598258972,0.70718
17.24553394317627,0.70718
17.45147395133972,0.70718
17.65782594680786,0.70718
17.86514401435852,0.70718
18.073015928268433,0.70718
18.2812819480896,0.70718
18.48630690574646,0.70718
18.692574977874756,0.70718
18.895691871643066,0.70718
19.09969186782837,0.70718
19.30932593345642,0.70718
19.51270079612732,0.70718
19.720995664596558,0.70718
19.926973819732666,0.70718
20.130489826202393,0.70718
20.333576917648315,0.70718
20.536378860473633,0.70718
20.74314284324646,0.70718
20.948376655578613,0.70718
21.153928995132446,0.70718
21.361759901046753,0.70718
21.567672967910767,0.70718
21.771353721618652,0.70718
21.97490692138672,0.70718
22.181674003601074,0.70718
22.388843059539795,0.70718
22.593966722488403,0.70718
22.8019540309906,0.70718
23.009187698364258,0.70718
23.21798610687256,0.70718
23.426236867904663,0.70718
23.63018488883972,0.70718
23.8338680267334,0.70718
24.04226779937744,0.70718
24.250021934509277,0.70718
24.458209991455078,0.70718
24.663235664367676,0.70718
24.871789932250977,0.70718
25.080328941345215,0.70718
25.286558866500854,0.70718
25.489935874938965,0.70718
25.6929829120636,0.70718
25.89763569831848,0.70718
26.101738929748535,0.70718
26.306082010269165,0.70718
26.51431703567505,0.70718
26.722094774246216,0.70718
26.927037954330444,0.70718
27.133732795715332,0.70718
27.338114023208618,0.70718
27.54612684249878,0.70718
27.751203775405884,0.70718
27.958289861679077,0.70718
28.161618947982788,0.70718
28.36453080177307,0.70718
28.570191860198975,0.70718
28.778156995773315,0.70718
28.98638105392456,0.70718
29.19289493560791,0.70718
29.396043062210083,0.70718
29.602391958236694,0.70718
29.810188055038452,0.70718
